date,month,year,temp_min,temp_avg,temp_max,dew_min,dew_avg,dew_max,hum_min,hum_avg,hum_max,wind_speed_min,wind_speed_avg,wind_speed_max,pressure_min,pressure_avg,pressure_max,precip
1,5,2012,21.11111111111111,14.722222222222221,7.777777777777778,11.11111111111111,8.61111111111111,6.111111111111111,88,68.7,43,28.96812,11.426314,0.0,1009.14422,1005.75783,1002.3714400000001,0.0
2,5,2012,20.0,15.222222222222221,8.88888888888889,12.222222222222221,10.333333333333334,7.777777777777778,94,74.0,49,28.96812,11.426314,1.60934,1005.75783,1005.75783,1002.3714400000001,0.0
3,5,2012,22.77777777777778,16.444444444444443,8.88888888888889,11.11111111111111,9.222222222222221,7.777777777777778,100,65.8,43,25.74944,8.368568,0.0,1005.75783,1005.75783,1002.3714400000001,0.0
4,5,2012,23.88888888888889,17.944444444444443,11.11111111111111,12.222222222222221,8.88888888888889,5.0,88,58.1,38,27.35878,11.426314,0.0,1005.75783,1005.75783,1002.3714400000001,0.0
5,5,2012,25.0,17.944444444444443,12.777777777777779,12.777777777777779,10.222222222222221,7.222222222222222,82,62.4,39,25.74944,11.104446000000001,0.0,1005.75783,1002.3714400000001,1002.3714400000001,0.0
6,5,2012,22.22222222222222,17.944444444444443,11.11111111111111,15.0,10.111111111111112,5.0,94,64.2,33,33.79614,16.254334,0.0,1009.14422,1005.75783,1002.3714400000001,0.0
7,5,2012,22.77777777777778,16.833333333333332,7.777777777777778,10.0,8.166666666666668,6.111111111111111,93,60.5,38,22.53076,11.587248,0.0,1009.14422,1009.14422,1009.14422,0.0
8,5,2012,27.22222222222222,22.5,17.77777777777778,12.222222222222221,11.61111111111111,7.777777777777778,68,51.5,30,25.74944,15.771532,1.60934,1009.14422,1005.75783,1005.75783,0.0
9,5,2012,28.88888888888889,21.11111111111111,13.88888888888889,15.0,10.777777777777779,3.888888888888889,82,54.9,27,25.74944,12.552852,0.0,1005.75783,1005.75783,1005.75783,0.0
10,5,2012,27.77777777777778,20.444444444444443,12.777777777777779,17.22222222222222,14.61111111111111,6.111111111111111,94,70.5,42,28.96812,11.587248,0.0,1012.53061,1009.14422,1005.75783,0.0
11,5,2012,23.88888888888889,19.61111111111111,17.22222222222222,17.22222222222222,16.555555555555557,15.0,94,82.5,65,25.74944,13.67939,3.21868,1012.53061,1012.53061,1009.14422,0.0
12,5,2012,25.0,19.72222222222222,17.22222222222222,17.22222222222222,16.38888888888889,15.0,94,81.1,57,25.74944,12.552852,0.0,1012.53061,1012.53061,1012.53061,0.0
13,5,2012,30.0,20.38888888888889,13.88888888888889,17.22222222222222,15.222222222222221,13.88888888888889,100,74.6,42,27.35878,9.816974,0.0,1012.53061,1009.14422,1005.75783,0.0
14,5,2012,28.88888888888889,21.666666666666668,15.0,17.77777777777778,14.777777777777779,10.0,94,68.8,32,25.74944,10.299776000000001,0.0,1005.75783,1005.75783,1002.3714400000001,0.0
15,5,2012,27.22222222222222,21.444444444444443,17.22222222222222,17.77777777777778,16.11111111111111,12.222222222222221,94,72.2,51,25.74944,12.713786,0.0,1005.75783,1005.75783,1002.3714400000001,0.0
16,5,2012,23.88888888888889,20.833333333333332,16.11111111111111,18.88888888888889,16.61111111111111,13.88888888888889,94,77.2,57,28.96812,12.391918,0.0,1005.75783,1005.75783,1005.75783,0.0
17,5,2012,23.88888888888889,20.27777777777778,17.77777777777778,17.22222222222222,16.38888888888889,15.0,88,77.7,61,24.1401,14.48406,0.0,1005.75783,1002.3714400000001,998.98505,0.0
18,5,2012,27.77777777777778,21.555555555555557,17.77777777777778,17.22222222222222,15.833333333333334,12.222222222222221,94,71.3,37,28.96812,15.610598,3.21868,1002.3714400000001,998.98505,995.59866,0.0
19,5,2012,25.0,20.27777777777778,17.77777777777778,15.0,12.222222222222221,7.777777777777778,83,62.7,34,35.40548,19.633948,3.21868,1002.3714400000001,1002.3714400000001,998.98505,0.0
20,5,2012,22.22222222222222,19.055555555555557,16.11111111111111,13.88888888888889,8.777777777777777,5.0,77,53.7,33,51.49888,32.669602,19.31208,1002.3714400000001,1002.3714400000001,1002.3714400000001,0.0
21,5,2012,22.22222222222222,18.22222222222222,15.0,10.0,7.5,5.0,68,51.6,33,53.10822,32.669602,4.82802,1009.14422,1005.75783,1005.75783,0.0
22,5,2012,26.11111111111111,18.444444444444443,12.222222222222221,11.11111111111111,7.277777777777778,3.888888888888889,77,49.6,26,28.96812,13.518456,0.0,1009.14422,1009.14422,1005.75783,0.0
23,5,2012,27.77777777777778,19.88888888888889,8.88888888888889,12.222222222222221,5.7222222222222205,-17.77777777777778,87,46.4,16,25.74944,9.495106,0.0,1009.14422,1009.14422,1009.14422,0.0
24,5,2012,27.77777777777778,21.5,12.222222222222221,12.777777777777779,9.611111111111109,6.111111111111111,77,49.1,26,28.96812,11.104446000000001,0.0,1009.14422,1005.75783,1005.75783,0.0
25,5,2012,27.22222222222222,20.944444444444443,12.777777777777779,17.22222222222222,13.722222222222223,11.11111111111111,88,65.0,44,25.74944,11.26538,0.0,1005.75783,1002.3714400000001,1002.3714400000001,0.0
26,5,2012,26.11111111111111,20.944444444444443,17.22222222222222,18.88888888888889,16.27777777777778,13.88888888888889,88,74.8,61,25.74944,13.357522000000001,1.60934,1005.75783,1005.75783,1002.3714400000001,0.0
27,5,2012,27.22222222222222,21.611111111111114,17.22222222222222,16.11111111111111,13.444444444444446,11.11111111111111,88,61.8,37,24.1401,12.07005,0.0,1005.75783,1005.75783,1002.3714400000001,0.0
28,5,2012,26.11111111111111,21.22222222222222,18.88888888888889,17.77777777777778,17.0,13.88888888888889,88,77.1,57,32.1868,13.196587999999998,3.21868,1002.3714400000001,1002.3714400000001,1002.3714400000001,0.0
29,5,2012,25.0,20.777777777777782,17.77777777777778,17.22222222222222,16.444444444444443,15.0,94,76.0,61,101.38842,13.518456,0.0,1005.75783,1002.3714400000001,1002.3714400000001,0.0
30,5,2012,26.11111111111111,21.22222222222222,17.22222222222222,18.88888888888889,17.11111111111111,15.0,94,77.6,57,28.96812,13.035654,0.0,1005.75783,1005.75783,1002.3714400000001,0.0
31,5,2012,31.11111111111111,24.166666666666668,20.0,18.88888888888889,17.5,15.0,88,68.6,46,25.74944,13.035654,0.0,1005.75783,1005.75783,1002.3714400000001,0.0
