date,month,year,temp_min,temp_avg,temp_max,dew_min,dew_avg,dew_max,hum_min,hum_avg,hum_max,wind_speed_min,wind_speed_avg,wind_speed_max,pressure_min,pressure_avg,pressure_max,precip
1,5,2012,18.88888888888889,15.833333333333334,10.0,12.777777777777779,11.88888888888889,8.88888888888889,94,78.3,56,19.31208,10.46071,0.0,1019.30339,1015.917,1015.917,0.0
2,5,2012,21.11111111111111,16.833333333333332,12.222222222222221,16.11111111111111,14.222222222222221,11.11111111111111,94,84.8,68,25.74944,10.138842,0.0,1015.917,1015.917,1012.53061,0.0
3,5,2012,22.22222222222222,18.5,16.11111111111111,17.22222222222222,15.61111111111111,13.88888888888889,94,84.2,64,22.53076,10.138842,0.0,1015.917,1012.53061,1012.53061,0.0
4,5,2012,25.0,18.166666666666668,12.777777777777779,17.22222222222222,13.88888888888889,12.222222222222221,100,78.2,50,22.53076,11.26538,0.0,1015.917,1012.53061,1012.53061,0.0
5,5,2012,23.88888888888889,18.166666666666668,12.777777777777779,17.22222222222222,14.055555555555554,12.222222222222221,94,78.0,53,14.48406,8.85137,0.0,1012.53061,1012.53061,1012.53061,0.0
6,5,2012,23.88888888888889,18.72222222222222,15.0,16.11111111111111,14.38888888888889,12.222222222222221,88,76.8,53,33.79614,13.196587999999998,0.0,1019.30339,1015.917,1012.53061,0.0
7,5,2012,21.11111111111111,17.944444444444443,13.88888888888889,16.11111111111111,14.722222222222221,12.777777777777779,94,82.3,68,22.53076,8.85137,0.0,1022.68978,1019.30339,1019.30339,0.0
8,5,2012,22.22222222222222,19.333333333333332,15.0,17.22222222222222,15.944444444444445,13.88888888888889,94,81.2,68,22.53076,11.26538,0.0,1019.30339,1019.30339,1019.30339,0.0
9,5,2012,23.88888888888889,18.22222222222222,12.777777777777779,17.77777777777778,14.38888888888889,11.11111111111111,94,79.0,53,19.31208,11.426314,0.0,1019.30339,1015.917,1015.917,0.0
10,5,2012,25.0,19.111111111111114,12.777777777777779,18.88888888888889,15.222222222222221,11.11111111111111,94,79.2,50,19.31208,11.26538,0.0,1022.68978,1019.30339,1019.30339,0.0
11,5,2012,22.22222222222222,19.055555555555557,13.88888888888889,18.88888888888889,15.833333333333334,12.777777777777779,94,83.0,69,22.53076,8.207633999999999,0.0,1022.68978,1022.68978,1019.30339,0.0
12,5,2012,22.77777777777778,18.555555555555557,12.777777777777779,18.88888888888889,15.833333333333334,12.222222222222221,94,85.2,73,19.31208,8.0467,0.0,1022.68978,1022.68978,1022.68978,0.0
13,5,2012,25.0,20.0,13.88888888888889,18.88888888888889,15.555555555555555,12.222222222222221,94,77.0,50,19.31208,9.334171999999999,0.0,1022.68978,1019.30339,1012.53061,0.0
14,5,2012,22.77777777777778,20.11111111111111,16.11111111111111,17.77777777777778,16.5,15.0,94,80.0,69,19.31208,6.598293999999999,0.0,1015.917,1015.917,1012.53061,0.0
15,5,2012,23.88888888888889,19.055555555555557,15.0,17.22222222222222,15.722222222222221,13.88888888888889,100,81.9,61,19.31208,7.563898,0.0,1015.917,1015.917,1012.53061,0.0
16,5,2012,22.22222222222222,18.333333333333332,13.88888888888889,16.11111111111111,14.61111111111111,12.222222222222221,94,79.8,64,19.31208,9.012303999999999,0.0,1019.30339,1019.30339,1015.917,0.0
17,5,2012,22.22222222222222,18.833333333333336,13.88888888888889,17.22222222222222,15.166666666666666,12.777777777777779,94,80.3,64,22.53076,7.563898,0.0,1019.30339,1015.917,1009.14422,0.0
18,5,2012,28.88888888888889,22.055555555555557,16.11111111111111,21.11111111111111,17.11111111111111,13.88888888888889,94,74.9,45,19.31208,7.402963999999999,0.0,1009.14422,1009.14422,1005.75783,0.0
19,5,2012,23.88888888888889,21.27777777777778,17.22222222222222,20.0,16.72222222222222,13.88888888888889,88,75.3,68,25.74944,11.909116000000001,0.0,1009.14422,1009.14422,1009.14422,0.0
20,5,2012,20.0,17.22222222222222,13.88888888888889,16.11111111111111,15.277777777777779,12.777777777777779,100,88.4,73,8.0467,1.9312079999999998,0.0,1012.53061,1009.14422,1009.14422,0.0
21,5,2012,22.22222222222222,16.833333333333332,11.11111111111111,12.777777777777779,9.777777777777779,7.222222222222222,94,65.7,43,33.79614,19.31208,8.0467,1015.917,1012.53061,1009.14422,0.0
22,5,2012,26.11111111111111,19.111111111111114,12.777777777777779,16.11111111111111,10.666666666666668,6.111111111111111,94,60.4,36,28.96812,18.990212,0.0,1019.30339,1015.917,1012.53061,0.0
23,5,2012,23.88888888888889,17.944444444444443,11.11111111111111,15.0,12.611111111111112,10.0,94,72.6,50,22.53076,12.07005,0.0,1019.30339,1019.30339,1019.30339,0.0
24,5,2012,22.77777777777778,18.388888888888886,12.222222222222221,16.11111111111111,13.88888888888889,10.0,94,75.8,57,22.53076,9.816974,0.0,1019.30339,1019.30339,1019.30339,0.0
25,5,2012,22.77777777777778,18.61111111111111,12.777777777777779,17.77777777777778,15.38888888888889,12.222222222222221,94,82.0,69,22.53076,9.977908000000001,0.0,1019.30339,1015.917,1012.53061,0.0
26,5,2012,22.77777777777778,19.72222222222222,15.0,18.88888888888889,17.055555555555557,13.88888888888889,94,85.6,69,19.31208,8.690436,0.0,1015.917,1012.53061,1012.53061,0.0
27,5,2012,23.88888888888889,20.166666666666668,15.0,20.0,17.555555555555557,13.88888888888889,100,86.0,65,25.74944,10.782578,0.0,1015.917,1015.917,1012.53061,0.0
