date,month,year,temp_min,temp_avg,temp_max,dew_min,dew_avg,dew_max,hum_min,hum_avg,hum_max,wind_speed_min,wind_speed_avg,wind_speed_max,pressure_min,pressure_avg,pressure_max,precip
14,3,2012,20.0,12.611111111111112,6.111111111111111,12.777777777777779,8.555555555555555,5.0,94,78.4,49,22.53076,8.0467,0.0,1015.917,1012.53061,1012.53061,0.0
15,3,2012,20.0,13.0,8.88888888888889,12.777777777777779,11.222222222222223,8.88888888888889,100,89.8,64,20.92142,9.495106,3.21868,1015.917,1015.917,1012.53061,0.0
16,3,2012,17.22222222222222,13.722222222222223,10.0,12.777777777777779,11.333333333333334,8.88888888888889,94,86.4,72,19.31208,7.0810960000000005,0.0,1015.917,1015.917,1012.53061,0.0
17,3,2012,21.11111111111111,13.333333333333334,5.0,12.222222222222221,9.555555555555557,5.0,100,79.6,49,19.31208,7.0810960000000005,0.0,1015.917,1015.917,1012.53061,0.0
18,3,2012,22.22222222222222,14.38888888888889,7.222222222222222,11.11111111111111,8.777777777777777,6.111111111111111,94,71.7,46,25.74944,9.977908000000001,0.0,1015.917,1012.53061,1012.53061,0.0
19,3,2012,18.88888888888889,12.888888888888891,7.222222222222222,12.222222222222221,8.88888888888889,5.0,94,77.7,49,25.74944,9.334171999999999,0.0,1012.53061,1012.53061,1012.53061,0.0
20,3,2012,17.22222222222222,12.888888888888891,10.0,12.222222222222221,10.111111111111112,8.88888888888889,100,84.4,72,27.35878,12.07005,0.0,1012.53061,1009.14422,1009.14422,0.0
21,3,2012,17.77777777777778,11.833333333333332,7.777777777777778,11.11111111111111,8.944444444444445,7.222222222222222,100,83.8,56,19.31208,8.529501999999999,0.0,1012.53061,1009.14422,1009.14422,0.0
22,3,2012,18.88888888888889,13.333333333333334,8.88888888888889,12.222222222222221,9.444444444444445,7.222222222222222,94,78.7,56,20.92142,8.690436,0.0,1012.53061,1012.53061,1009.14422,0.0
23,3,2012,22.77777777777778,15.5,10.0,13.88888888888889,11.444444444444445,8.88888888888889,94,79.1,47,27.35878,14.323126,3.21868,1012.53061,1009.14422,1002.3714400000001,0.0
24,3,2012,16.11111111111111,14.777777777777779,13.88888888888889,13.88888888888889,13.555555555555555,12.777777777777779,100,93.3,88,19.31208,10.138842,1.60934,1012.53061,1009.14422,1005.75783,0.0
25,3,2012,17.22222222222222,14.722222222222221,13.88888888888889,13.88888888888889,12.666666666666664,11.11111111111111,100,88.2,72,22.53076,11.104446000000001,0.0,1012.53061,1012.53061,1009.14422,0.0
26,3,2012,16.11111111111111,14.055555555555554,12.777777777777779,13.88888888888889,12.666666666666664,12.222222222222221,100,91.4,82,19.31208,6.598293999999999,0.0,1012.53061,1009.14422,1009.14422,0.0
27,3,2012,17.77777777777778,15.222222222222221,12.777777777777779,12.777777777777779,12.666666666666664,12.222222222222221,94,86.0,72,22.53076,11.748182,0.0,1012.53061,1012.53061,1009.14422,0.0
28,3,2012,18.88888888888889,15.722222222222221,13.88888888888889,12.777777777777779,12.333333333333336,11.11111111111111,94,81.0,64,33.79614,19.473014,4.82802,1012.53061,1009.14422,1005.75783,0.0
29,3,2012,16.11111111111111,15.333333333333334,13.88888888888889,13.88888888888889,12.944444444444443,12.222222222222221,94,86.5,82,20.92142,11.104446000000001,0.0,1009.14422,1005.75783,1005.75783,0.0
30,3,2012,20.0,16.166666666666668,13.88888888888889,12.777777777777779,12.444444444444445,11.11111111111111,94,79.4,60,24.1401,10.46071,3.21868,1005.75783,1005.75783,1002.3714400000001,0.0
31,3,2012,21.11111111111111,16.555555555555557,13.88888888888889,15.0,13.666666666666666,12.222222222222221,100,84.2,64,28.96812,10.943512,1.60934,1002.3714400000001,1002.3714400000001,998.98505,0.0
